Date,Search Title,Paper Title,Include (1) Exclude (0),PaperURL,# of Results
5/19/2014,burn* AND exotic*,"Exotic annual grass invasion alters fuel amounts, continuity and moisture content",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=78&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=22&colName=WOS&cacheurlFromRightClick=no,36
5/19/2014,burn* AND exotic*,Seed removal patterns in burned and unburned desert habitats: Implications for ecological restoration,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=78&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=23&colName=WOS&cacheurlFromRightClick=no,36
5/19/2014,burn* AND exotic*,Introduced annual grass increases regional fire activity across the arid western USA (1980-2009),0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=78&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=24&colName=WOS&cacheurlFromRightClick=no,36
5/19/2014,burn* AND sensitive*,The history of widespread decrease in oak dominance exemplified in a grassland-forest landscape,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Post-fire integrity of composite gratings for offshore platforms,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Ground-dwelling arthropod responses to succession in a pinyon-juniper woodland,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=3&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Particulate and gas sampling of prescribed fires in South Georgia, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=4&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Toward a mechanism for eastern North American forest mesophication: differential litter drying across 17 species,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=5&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Boron excess affects photosynthesis and antioxidant apparatus of greenhouse Cucurbita pepo and Cucumis sativus,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=6&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,The effect of smoke emission amount on changes in cloud properties and precipitation: A case study of Canadian boreal wildfires of 2007,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=7&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Potential impact of land use change on future regional climate in the Southeastern US: Reforestation and crop land conversion,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=8&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Toward a ""Molecular Thermometer"" to Estimate the Charring Temperature of Wild land Charcoals Derived from Different Biomass Sources",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=9&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Prescribed-Fire Effects on an Aquatic Community of a Southwest Montane Grassland System,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=10&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Floristic diversity in fire-sensitive eucalypt woodlands shows a 'U'-shaped relationship with time since fire,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=11&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Ensemble projections of wildfire activity and carbonaceous aerosol concentrations over the western United States in the mid-21st century,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=12&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Satellite microwave detection of boreal forest recovery from the extreme 2004 wildfires in Alaska and Canada,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=13&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Prescribed fire in North American forests and woodlands: history, current practice, and challenges",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=14&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Fuel treatment effects on soil chemistry and foliar physiology of three coniferous species at the Teakettle Experimental Forest, California, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=15&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Metapopulation Dynamics of the Mistletoe and Its Host in Savanna Areas with Different Fire Occurrence,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=16&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Fire variability, as well as frequency, can explain coexistence between seeder and resprouter life histories",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=17&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Changes in sub-fossil chironomid assemblages in two Northern Patagonian lake systems associated with the occurrence of historical fires,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=18&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Vegetation and wildfire controls on sediment yield in bedrock landscapes,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=19&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Evaluating hill prairie quality in the Midwestern United States using Auchenorrhyncha (Insecta: Hemiptera) and vascular plants: a case study in implementing grassland conservation planning and management,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=20&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"FIRE EFFECTS ON BASAL AREA, TILLER PRODUCTION, AND MORTALITY OF THE C-4 BUNCHGRASS, PURPLE THREEAWN",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=21&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Airborne hydrogen cyanide measurements using a chemical ionisation mass spectrometer for the plume identification of biomass burning forest fires,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=22&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Relationships between vegetation indices and different burn and vegetation ratios. A multi-scale approach applied in a fire affected area,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=23&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Density Effects on Giant Sequoia (Sequoiadendron giganteum) Growth Through 22 Years: Implications for Restoration and Plantation Management,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=24&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Sources, trends and regional impacts of fine particulate matter in southern Mississippi valley: significance of emissions from sources in the Gulf of Mexico coast",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=25&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Extreme late-summer drought causes neutral annual carbon balance in southwestern ponderosa pine forests and grasslands,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=26&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,"Influence of short-interval fire occurrence on post-fire recovery of fire-prone shrublands in California, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=27&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND sensitive*,Response of non-premixed flames to bulk flow perturbations,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=89&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=28&colName=WOS&cacheurlFromRightClick=no,228
5/19/2014,burn* AND rare,"Evidence of population bottleneck in Astragalus michauxii (Fabaceae), a narrow endemic of the southeastern United States",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Unusual complications after occupational exposure to giant hogweed (Heracleum mantegazzianum): A case report,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Long-term effects of fire severity on oak-conifer dynamics in the southern Cascades,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=3&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,The dynamics of hollowing in annually burnt savanna trees and its effect on adult tree mortality,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=4&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Platelet Count as a Prognostic Indicator in Burn Septicemia,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=5&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Fire severity and landscape context effects on arboreal marsupials,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=6&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Candida cerebral abscesses: a case report and review of the literature,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=7&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,"Fire history, related to climate and land use in three southern Appalachian landscapes in the eastern United States",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=8&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,"Wildfire Exposure Analysis on the National Forests in the Pacific Northwest, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=9&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,"VERY LOW MASS STELLAR AND SUBSTELLAR COMPANIONS TO SOLAR-LIKE STARS FROM MARVELS. V. A LOW ECCENTRICITY BROWN DWARF FROM THE DRIEST PART OF THE DESERT, MARVELS-6b",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=10&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Logging as a Pretreatment or Surrogate for Fire in Restoring Florida Scrub,1,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=11&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Burning target a threat to rare species,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=12&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Diversity loss with persistent human disturbance increases vulnerability to ecosystem collapse,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=13&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,"Does soil seed bank diversity limit post-fire regeneration in small, fragmented, long-unburnt remnants of fire adapted vegetation?",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=14&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,burn* AND rare,Heathlands confronting global change: drivers of biodiversity loss from past to future scenarios,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=102&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=15&colName=WOS&cacheurlFromRightClick=no,169
5/19/2014,thin* AND invasive*,LANDIS PRO: a landscape model that predicts forest composition and structure changes at regional scales,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Native bark-foraging birds preferentially forage in infected ash (Fraxinus spp.) and prove effective predators of the invasive emerald ash borer (Agrilus planipennis Fairmaire),0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Functional traits enhance invasiveness of bamboos over co-occurring tree saplings in the semideciduous Atlantic Forest,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=3&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,"Allometric and trophic effects on shell morphology of Pomacea canaliculata (Caenogastropoda, Ampullariidae) from a geometric morphometrics viewpoint",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=4&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,The relationship between the emerald ash borer (Agrilus planipennis) and ash (Fraxinus spp.) tree decline: Using visual canopy condition assessments and leaf isotope measurements to assess pest damage,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=5&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Timber Harvesting Strategy When Both Administrative and Thinning Costs are Considered,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=6&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Invasive Pulmonary Adenocarcinomas versus Preinvasive Lesions Appearing as Ground-Glass Nodules: Differentiation by Using CT Features,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=7&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Improving Transferability of Introduced Species' Distribution Models: New Tools to Forecast the Spread of a Highly Invasive Seaweed,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=8&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Eradicating bodies in invasive plant management,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=9&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,THE IMPORTANCE OF LAND USE TYPE IN FALLOPIA (REYNOUTRIA) JAPONICA INVASION IN THE SUBURBAN ENVIRONMENT,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=10&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Epitypification and ecological notes for the Malagasy holoparasite Hydnora esculenta (Hydnoraceae),0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=11&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND invasive*,Advances in understanding and managing wildland fire: communicating wildland fire research to land-management practitioners,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=111&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=12&colName=WOS&cacheurlFromRightClick=no,321
5/19/2014,thin* AND exotic*,"Simultaneous, independent, and additive effects of shrub facilitation and understory competition on the survival of a native forb (Penstemon palmeri)",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=116&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,90
5/19/2014,thin* AND exotic*,Diversity and Community Similarity of Arthropods in Response to the Restoration of Former Pine Plantations,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=116&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,90
5/20/2014,thin* AND sensitive*,Multi-century changes in vegetation structure and fuel availability in fire-sensitive eucalypt woodlands,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,IMPACTS FROM WINTER-EARLY SPRING ELK GRAZING IN FOOTHILLS ROUGH FESCUE GRASSLAND,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Effects of thinning on drought vulnerability and climate response in north temperate forest ecosystems,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=3&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Toward a mechanism for eastern North American forest mesophication: differential litter drying across 17 species,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=4&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Particulate organic matter and soil mineral nitrogen concentrations are good predictors of the soil nitrogen supply to canola following legume and non-legume crops in western Canada,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=5&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,"Origin of two Verwey transitions in different generations of magnetite from the Chesapeake Bay impact structure, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=6&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Floristic diversity in fire-sensitive eucalypt woodlands shows a 'U'-shaped relationship with time since fire,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=7&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,"Fuel treatment effects on soil chemistry and foliar physiology of three coniferous species at the Teakettle Experimental Forest, California, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=8&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Recent declines of Populus tremuloides in North America linked to climate,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=9&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Impact of nonlocal response on metallodielectric multilayers and optical patch antennas,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=10&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Intriguing thigmonastic (sensitive) stamens in the Plains Prickly Pear Opuntia polyacantha (Cactaceae),0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=11&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Evaluation of corneal elevation and thickness indices in pellucid marginal degeneration and keratoconus,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=12&colName=WOS&cacheurlFromRightClick=no,1850
5/20/2014,thin* AND sensitive*,Precommercial forest thinning alters abundance but not survival of snowshoe hares,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=3&SID=2BRzXJ8MhlWaUPqgJz4&page=1&doc=13&colName=WOS&cacheurlFromRightClick=no,1850
5/19/2014,thin* AND rare,Recognizing remnants of magma-poor rifted margins in high-pressure orogenic belts: The Alpine case study,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,Can thinning alleviate negative effects of fertilization on boreal forest floor vegetation?,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,"The Pliocene-Quaternary Buffalo Valley volcanic field, Nevada: Post-extension, intraplate magmatism in the north-central Great Basin, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=3&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,Short communication. Phenology and abundance of Enoicyla pusilla in conifer stands,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=4&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,A case series study of therapeutic implications of Type IIIb(4): A rare variant of esophageal atresia and distal tracheoesophageal fistula,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=5&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,Conservation of Avian Diversity in the Sierra Nevada: Moving beyond a Single-Species Management Focus,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=6&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,Original spotted patterns on Middle Devonian phacopid trilobites from western and central New York,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=7&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,"Long-term response of spruce-fir stands to herbicide and precommercial thinning: observed and projected growth, yield, and financial returns in central Maine, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=8&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,thin* AND rare,"Structure and development of old-growth, unmanaged second-growth, and extended rotation Pinus resinosa forests in Minnesota, USA",0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=128&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=9&colName=WOS&cacheurlFromRightClick=no,807
5/19/2014,masticat* AND invasive*,Plant Establishment in Masticated Utah Juniper Woodlands,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=119&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&colName=WOS&cacheurlFromRightClick=no,13
5/19/2014,masticat* AND invasive*,The evaluation of maximum bite force in the occlusal rehabilitation of patient with Angle Class III malocclusion: a case report,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=MarkedList&qid=119&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=2&colName=WOS&cacheurlFromRightClick=no,13
5/19/2014,masticat* AND exotic*,Exotic cheatgrass and loss of soil biota decrease the performance of a native grass,0,http://apps.webofknowledge.com/full_record.do?product=WOS&search_mode=GeneralSearch&qid=121&SID=4CmKMVqS4ZvRgwCbxCe&page=1&doc=1&cacheurlFromRightClick=no,2
5/20/2014,masticat* AND sensitive*,NA,,NA,9
5/19/2014,masticat* AND rare,NA,,NA,16
